u,v,key,birds,birds_per_m
662904,293886031,0,0.0,0.0
662904,250626128,0,4.0,0.011482440477899173
662904,20937057,0,0.0,0.0
293886031,662904,0,0.0,0.0
293886031,69319621,0,0.0,0.0
250626128,293880075,0,0.0,0.0
250626128,1647376607,0,0.0,0.0
20937057,20937070,0,0.0,0.0
20937057,20937044,0,0.0,0.0
20937057,662904,0,0.0,0.0
662908,3910621235,0,1.0,0.020364110292021342
662908,32359765,0,1.0,0.026664533503986346
662908,5066122132,0,1.0,0.013531250422851577
3910621235,662915,0,1.0,0.02727991925143902
3910621235,662908,0,1.0,0.020364110292021342
3910621235,3910621243,0,1.0,0.014981048973049095
32359765,72936980,0,0.0,0.0
32359765,662908,0,1.0,0.026664533503986346
5066122132,4945875322,0,0.0,0.0
5066122132,662908,0,1.0,0.013531250422851577
662912,20919924,0,0.0,0.0
662912,3772034599,0,0.0,0.0
662912,297822246,0,0.0,0.0
662912,10580388423,0,0.0,0.0
20919924,20919922,0,0.0,0.0
20919924,20919923,0,0.0,0.0
20919924,662912,0,0.0,0.0
3772034599,4014446446,0,0.0,0.0
3772034599,3772034600,0,0.0,0.0
3772034599,662912,0,0.0,0.0
297822246,1217365722,0,0.0,0.0
297822246,662912,0,0.0,0.0
297822246,4945875322,0,0.0,0.0
297822246,4572131803,0,0.0,0.0
10580388423,662914,0,0.0,0.0
10580388423,662912,0,0.0,0.0
10580388423,10580388419,0,0.0,0.0
662914,8088718,0,0.0,0.0
662914,283204363,0,0.0,0.0
662914,10776408,0,0.0,0.0
662914,10580388423,0,0.0,0.0
8088718,662914,0,0.0,0.0
8088718,3949912935,0,0.0,0.0
8088718,1607321516,0,1.0,0.009181218898620981
283204363,662914,0,0.0,0.0
283204363,4551111285,0,1.0,0.031028918952463694
283204363,662918,0,0.0,0.0
10776408,10580388429,0,0.0,0.0
10776408,662914,0,0.0,0.0
10776408,5068032707,0,0.0,0.0
662915,8086156,0,0.0,0.0
662915,3910621235,0,1.0,0.02727991925143902
662915,8899200211,0,0.0,0.0
8086156,662915,0,0.0,0.0
8086156,8086157,0,0.0,0.0
8899200211,8992401153,0,0.0,0.0
8899200211,662915,0,0.0,0.0
8899200211,8899200189,0,0.0,0.0
662918,18220162,0,0.0,0.0
662918,18222718,0,0.0,0.0
662918,283204363,0,0.0,0.0
18220162,662918,0,0.0,0.0
18220162,18220165,0,0.0,0.0
18220162,662919,0,0.0,0.0
18222718,662918,0,0.0,0.0
662919,18220164,0,0.0,0.0
662919,662920,0,0.0,0.0
662919,18220162,0,0.0,0.0
18220164,10301068,0,0.0,0.0
18220164,18220163,0,0.0,0.0
18220164,662919,0,0.0,0.0
662920,576649422,0,0.0,0.0
662920,18220161,0,0.0,0.0
662920,662919,0,0.0,0.0
576649422,576648256,0,0.0,0.0
576649422,576649427,0,0.0,0.0
576649422,662920,0,0.0,0.0
18220161,576649427,0,0.0,0.0
18220161,662921,0,0.0,0.0
18220161,662920,0,0.0,0.0
662921,662922,0,0.0,0.0
662921,572694452,0,0.0,0.0
662921,18220161,0,0.0,0.0
662922,662921,0,0.0,0.0
662922,572694441,0,0.0,0.0
662922,18220160,0,0.0,0.0
572694452,572694449,0,0.0,0.0
572694452,572694441,0,0.0,0.0
572694452,662921,0,0.0,0.0
572694441,18222710,0,0.0,0.0
572694441,572694457,0,0.0,0.0
572694441,572694452,0,0.0,0.0
572694441,662922,0,0.0,0.0
18220160,578983160,0,0.0,0.0
18220160,572694457,0,0.0,0.0
18220160,662922,0,0.0,0.0
662931,4007959784,0,0.0,0.0
662931,578847340,0,0.0,0.0
662931,578847326,0,0.0,0.0
4007959784,662931,0,0.0,0.0
4007959784,4007959753,0,0.0,0.0
4007959784,20942978,0,0.0,0.0
578847340,578847335,0,0.0,0.0
578847340,578847354,0,0.0,0.0
578847340,662931,0,0.0,0.0
578847326,662931,0,0.0,0.0
578847326,578847388,0,0.0,0.0
578847326,1624926454,0,0.0,0.0
662935,1607309619,0,0.0,0.0
662935,1607311360,0,0.0,0.0
662935,20942943,0,0.0,0.0
1607309619,1105860206,0,0.0,0.0
1607309619,662935,0,0.0,0.0
1607309619,1607309626,0,0.0,0.0
1607311360,1612749964,0,0.0,0.0
1607311360,4363330113,0,0.0,0.0
1607311360,8088719,0,0.0,0.0
1607311360,662935,0,0.0,0.0
20942943,1612749968,0,0.0,0.0
20942943,662935,0,0.0,0.0
20942943,8088724,0,0.0,0.0
662936,1668938701,0,0.0,0.0
662936,20908413,0,0.0,0.0
1668938701,6199576313,0,0.0,0.0
1668938701,6199576310,0,0.0,0.0
20908413,20908399,0,0.0,0.0
20908413,20908412,0,0.0,0.0
687876,687883,0,1.0,0.008053734516695391
687876,12729163,0,1.0,0.010581226787433735
687876,7097821792,0,1.0,0.08480325644504749
687883,687876,0,1.0,0.008053734516695391
687883,12733807,0,2.0,0.01506421120024103
687883,298464615,0,2.0,0.010463644068683359
12729163,12729161,0,0.0,0.0
12729163,12731080,0,0.0,0.0
12729163,687876,0,1.0,0.010581226787433735
12729163,12729166,0,0.0,0.0
7097821792,7097821791,0,1.0,0.113314447592068
7097821792,7097821793,0,2.0,0.05724589976242952
7097821792,687876,0,1.0,0.08480325644504749
687878,12728023,0,1.0,0.07463243525636241
687878,6477350859,0,1.0,0.07128091809822511
687878,12728028,0,3.0,0.024878509943111138
12728023,687878,0,1.0,0.07463243525636241
12728023,294211789,0,1.0,0.04204507231752439
12728023,12728022,0,4.0,0.026332420476090163
6477350859,687878,0,1.0,0.07128091809822511
6477350859,8082257,0,2.0,0.023914863087408825
12728028,1793011787,0,1.0,0.11003521126760564
687879,3100662731,0,1.0,0.022428565020409994
687879,294211789,0,2.0,0.0264967342775003
687879,12731094,0,2.0,0.020999800501895233
3100662731,294211787,0,0.0,0.0
3100662731,687879,0,1.0,0.022428565020409994
3100662731,1255213416,0,0.0,0.0
294211789,3678064960,0,2.0,0.18083182640144665
294211789,687879,0,2.0,0.0264967342775003
294211789,12728023,0,1.0,0.04204507231752439
294211789,294217386,0,5.0,0.03632295465442341
12731094,12731107,0,1.0,0.019200122880786437
12731094,294217386,0,2.0,0.040535062829347386
12731094,12731095,0,2.0,0.020061991553901554
12731094,687879,0,2.0,0.020999800501895233
12733807,12733803,0,2.0,0.014869114618570036
12733807,5411124606,0,2.0,0.056091541395557554
12733807,687883,0,2.0,0.01506421120024103
12733807,7097821791,0,3.0,0.020612606670239522
298464615,1729667574,0,1.0,0.05047191238076011
298464615,294217395,0,1.0,0.008073175260561732
298464615,687883,0,2.0,0.010463644068683359
298464615,1669468928,0,1.0,0.02395611240207939
687888,4927557922,0,1.0,0.08331250520703158
687888,1787652839,0,1.0,0.016759402024535762
687888,26154553,0,1.0,0.04414231482298932
4927557922,687888,0,1.0,0.08331250520703158
4927557922,4679112802,0,1.0,0.01854771399425021
4927557922,4677457075,0,1.0,0.029641046921777277
1787652839,4927557922,0,1.0,0.01700130910080076
1787652839,26154491,0,1.0,0.009227475731738826
26154553,4679112803,0,1.0,0.02670654844567888
26154553,4679112804,0,0.0,0.0
26154553,1421764852,0,0.0,0.0
26154553,687888,0,1.0,0.04414231482298932
687890,10649907847,0,1.0,0.017490467695106166
687890,1356013901,0,2.0,0.025961887948491618
687890,10595776022,0,1.0,0.012779062783535456
10649907847,687890,0,1.0,0.017490467695106166
10649907847,10649907840,0,0.0,0.0
10649907847,4677457075,0,0.0,0.0
1356013901,10649907845,0,1.0,0.15760441292356187
1356013901,687890,0,2.0,0.025961887948491618
10595776022,26154570,0,0.0,0.0
10595776022,1356013901,0,1.0,0.008408378107946759
10595776022,687890,0,1.0,0.012779062783535456
697520,3221718952,0,1.0,0.08930963650977941
697520,1620071174,0,1.0,0.02078742776368852
697520,4307365118,0,3.0,0.024481402294723443
3221718952,697520,0,1.0,0.08930963650977941
3221718952,9852000828,0,1.0,0.23218017181332712
1620071174,697520,0,1.0,0.02078742776368852
1620071174,10595183998,0,0.0,0.0
1620071174,3778052387,0,1.0,0.009946487895124232
4307365118,4307365117,0,2.0,0.17130620985010706
4307365118,5642405506,0,2.0,0.11495574203931487
697523,1620080592,0,1.0,0.09765625
697523,251455431,0,1.0,0.08058017727639001
697523,1801254778,0,1.0,0.09013881377321074
1620080592,9821927089,0,1.0,0.08896797153024912
1620080592,9821947481,0,1.0,0.12532898859506203
1620080592,9893481755,0,1.0,0.008361903169161302
251455431,697523,0,1.0,0.08058017727639001
251455431,9821947477,0,1.0,0.17035775127768313
1801254778,9821947474,0,1.0,0.13383297644539613
1801254778,1801254779,0,1.0,0.0762369444232675
697525,10962888521,0,0.0,0.0
697525,411807254,0,0.0,0.0
697525,5345627975,0,0.0,0.0
10962888521,697525,0,0.0,0.0
10962888521,6136218798,0,0.0,0.0
10962888521,9821927113,0,0.0,0.0
411807254,697525,0,0.0,0.0
411807254,9821947464,0,0.0,0.0
411807254,9821947473,0,1.0,0.0021169083823221217
5345627975,318308988,0,0.0,0.0
5345627975,9821927113,0,0.0,0.0
697526,9893481731,0,0.0,0.0
697526,9893481747,0,0.0,0.0
9893481731,7689296024,0,0.0,0.0
9893481731,697526,0,0.0,0.0
9893481731,9893481744,0,0.0,0.0
9893481747,9893481744,0,0.0,0.0
9893481747,697528,0,0.0,0.0
697528,559994824,0,0.0,0.0
697528,9893481622,0,0.0,0.0
559994824,9893481709,0,0.0,0.0
559994824,697528,0,0.0,0.0
559994824,9893481746,0,0.0,0.0
9893481622,118869,0,0.0,0.0
9893481622,3221719266,0,5.0,0.009301443025871032
697535,8088038,0,2.0,0.025018138150158863
697535,8088039,0,0.0,0.0
8088038,7663271,0,2.0,0.01735463325321278
8088038,725307,0,3.0,0.015285455888721877
8088039,9286507854,0,0.0,0.0
8088039,11834934654,0,0.0,0.0
8088039,3249663594,0,0.0,0.0
8088039,697535,0,0.0,0.0
697537,257936251,0,0.0,0.0
697537,9865275458,0,0.0,0.0
697537,8087188,0,0.0,0.0
257936251,9880498608,0,0.0,0.0
257936251,697537,0,0.0,0.0
257936251,251082725,0,0.0,0.0
9865275458,6993924329,0,0.0,0.0
9865275458,9865275455,0,0.0,0.0
9865275458,697537,0,0.0,0.0
8087188,281256780,0,0.0,0.0
8087188,250621619,0,2.0,0.020029844468257705
8087188,8563518,0,1.0,0.008097559395598166
8087188,697537,0,0.0,0.0
697538,300094079,0,9.0,0.05388189089515781
697538,3635260612,0,3.0,0.059043495374926196
697538,7224398,0,3.0,0.03125195324707794
300094079,300094070,0,3.0,0.35790980672870437
300094079,1190873099,0,2.0,0.1160160102094089
300094079,697538,0,9.0,0.05388189089515781
3635260612,24360092,0,0.0,0.0
3635260612,6854176730,0,0.0,0.0
7224398,7224397,0,0.0,0.0
7224398,24360092,0,0.0,0.0
7224398,697538,0,3.0,0.03125195324707794
697540,6534097564,0,0.0,0.0
697540,118732,0,0.0,0.0
697540,1051243570,0,1.0,0.004705572338763564
6534097564,697540,0,0.0,0.0
6534097564,6923436070,0,0.0,0.0
6534097564,6910140206,0,0.0,0.0
697543,298795883,0,2.0,0.032390237582392664
697543,251082727,0,2.0,0.01948368241597662
298795883,298795880,0,1.0,0.010281296265833196
298795883,257936251,0,0.0,0.0
251082727,251082725,0,0.0,0.0
251082727,697535,0,0.0,0.0
697547,298629940,0,1.0,0.05608839531101015
697547,697797,0,1.0,0.010001000100010001
697547,1574166957,0,0.0,0.0
298629940,697547,0,1.0,0.05608839531101015
298629940,298629942,0,1.0,0.007798122212171309
298629940,8118508,0,3.0,0.016691332747282097
697797,697547,0,1.0,0.01000100010001
697797,697799,0,1.0,0.004938320378472874
697797,697795,0,1.0,0.00913725991849564
1574166957,560313396,0,0.0,0.0
1574166957,1574166949,0,0.0,0.0
1574166957,5467130607,0,0.0,0.0
697549,298548451,0,1.0,0.07952286282306163
697549,1446653209,0,2.0,0.03895370352336248
697549,6646132086,0,1.0,0.055872164487652254
298548451,697549,0,1.0,0.07952286282306163
298548451,7726386285,0,0.0,0.0
298548451,7726668,0,1.0,0.006340510791549368
1446653209,559943597,0,2.0,0.028580410986309986
6646132086,697791,0,2.0,0.02876497576550792
6646132086,1446653209,0,2.0,0.03866153756934913
6646132086,697549,0,1.0,0.05220024012110456
697773,6949628450,0,2.0,0.2540327702273593
697773,7235696,0,3.0,0.18556318426424195
6949628450,2933644801,0,2.0,0.10949304719150335
6949628450,1495196192,0,1.0,0.07250054375407816
7235696,298548436,0,2.0,0.09903931860948798
697775,1153588532,0,0.0,0.0
697775,3100571356,0,0.0,0.0
1153588532,697775,0,0.0,0.0
1153588532,2402868685,0,0.0,0.0
1153588532,1153588541,0,0.0,0.0
3100571356,697775,0,0.0,0.0
3100571356,3627218944,0,0.0,0.0
3100571356,3100571343,0,0.0,0.0
697777,7217663,0,0.0,0.0
697777,295320519,0,0.0,0.0
697777,2402868685,0,0.0,0.0
7217663,697777,0,0.0,0.0
7217663,706250,0,1.0,0.010124531740407007
7217663,14924274,0,1.0,0.005396391972327302
295320519,1574174852,0,0.0,0.0
295320519,3396830265,0,0.0,0.0
295320519,697777,0,0.0,0.0
2402868685,697777,0,0.0,0.0
2402868685,1153588532,0,0.0,0.0
2402868685,2402868700,0,0.0,0.0
697781,289673466,0,0.0,0.0
697781,279694020,0,0.0,0.0
697781,697783,0,0.0,0.0
289673466,697781,0,0.0,0.0
289673466,7217661,0,0.0,0.0
289673466,1438769151,0,0.0,0.0
279694020,697781,0,0.0,0.0
697783,5305065025,0,0.0,0.0
697783,7640667,0,0.0,0.0
697783,697781,0,0.0,0.0
5305065025,5305065018,0,0.0,0.0
7640667,8574699,0,0.0,0.0
7640667,697783,0,0.0,0.0
7640667,257790041,0,0.0,0.0
697791,6496142656,0,2.0,0.019317698875709926
697791,6646132086,0,2.0,0.02876497576550792
697791,1374694354,0,2.0,0.03362757461118117
697791,7217655,0,4.0,0.02754498440265258
6496142656,8088643,0,0.0,0.0
6496142656,6496142661,0,0.0,0.0
1374694354,278113644,0,1.0,0.00936680404645935
1374694354,1574166954,0,0.0,0.0
1374694354,697791,0,2.0,0.03362757461118117
7217655,7217659,0,3.0,0.0182559483965192
7217655,697791,0,4.0,0.02754498440265258
7217655,1441896599,0,5.0,0.04826907110999556
7217655,559943597,0,3.0,0.05727595555385849
697795,1374694326,0,0.0,0.0
697795,697797,0,1.0,0.00913725991849564
1374694326,8088635,0,0.0,0.0
1374694326,697795,0,0.0,0.0
1374694326,1374694336,0,0.0,0.0
697799,8085621,0,2.0,0.02171788467803236
697799,697797,0,1.0,0.004938320378472874
697799,8084568,0,1.0,0.023730985547829805
697799,6920032030,0,1.0,0.023974491141425525
8085621,8085620,0,1.0,0.005505910595023759
8085621,8089404,0,2.0,0.03216209696872236
8085621,697799,0,2.0,0.02171788467803236
8084568,8084567,0,1.0,0.021478124530166027
8084568,697799,0,1.0,0.023730985547829805
6920032030,10169925723,0,0.0,0.0
6920032030,10169925723,1,1.0,0.014167316001983423
6920032030,697799,0,1.0,0.023974491141425525
697814,6727054761,0,1.0,0.03754458419373005
697814,1849285474,0,1.0,0.018333150001833314
6727054761,8495747562,0,1.0,0.042898202565312515
6727054761,697814,0,1.0,0.03754458419373006
6727054761,8451189,0,1.0,0.012187244829561381
1849285474,8453812,0,0.0,0.0
1849285474,1849285462,0,2.0,0.039651856698189894
1849285474,4289244937,0,0.0,0.0
1849285474,697814,0,1.0,0.018333150001833314
697817,7741065,0,0.0,0.0
697817,3092851649,0,0.0,0.0
697817,564838211,0,0.0,0.0
697817,8115914,0,1.0,0.005658444946159896
7741065,7244214,0,2.0,0.014922700411866531
7741065,7302090,0,0.0,0.0
7741065,697817,0,0.0,0.0
3092851649,6503284,0,0.0,0.0
564838211,3092851665,0,0.0,0.0
564838211,10186215513,0,0.0,0.0
8115914,1598911594,0,1.0,0.07570595805889924
8115914,1630693019,0,1.0,0.022758824734290722
8115914,5980726056,0,1.0,0.022449208665394543
8115914,697817,0,1.0,0.005658444946159896
697822,268690828,0,0.0,0.0
268690828,8085676,0,0.0,0.0
268690828,6088923952,0,0.0,0.0
268690828,7741058,0,1.0,0.007919412062848455
698019,291744070,0,0.0,0.0
698019,1330937536,0,0.0,0.0
291744070,3627218951,0,4.0,0.021421188768870728
291744070,291744060,0,0.0,0.0
1330937536,11753370245,0,0.0,0.0
1330937536,698019,0,0.0,0.0
698021,698022,0,0.0,0.0
698021,8084555,0,0.0,0.0
698022,7377063220,0,0.0,0.0
698022,8084555,0,0.0,0.0
8084555,8084556,0,0.0,0.0
8084555,698022,0,0.0,0.0
8084555,8084560,0,0.0,0.0
7377063220,6503251,0,0.0,0.0
7377063220,300371878,0,0.0,0.0
698027,8084553,0,1.0,0.010294632378677757
698027,300371898,0,1.0,0.017498731341977707
698027,24996840,0,2.0,0.0367816091954023
8084553,698027,0,1.0,0.010294632378677757
8084553,8084557,0,0.0,0.0
300371898,300371896,0,0.0,0.0
300371898,698027,0,1.0,0.017498731341977707
300371898,26678173,0,0.0,0.0
24996840,24996765,0,1.0,0.016400164001640016
24996840,698027,0,2.0,0.0367816091954023
24996840,698029,0,2.0,0.013570822731128074
698029,24996840,0,2.0,0.013570822731128074
698029,20927537,0,1.0,0.006371943060316814
698029,24996842,0,0.0,0.0
20927537,7244204,0,1.0,0.012328176046353943
20927537,698029,0,1.0,0.006371943060316814
20927537,20927539,0,5.0,0.02781935225420211
24996842,24996765,0,0.0,0.0
24996842,698029,0,0.0,0.0
24996842,2328511277,0,0.0,0.0
698030,1680461786,0,0.0,0.0
698030,2460384709,0,0.0,0.0
1680461786,1680837639,0,0.0,0.0
1680461786,1680461791,0,0.0,0.0
2460384709,7854846731,0,0.0,0.0
2460384709,698030,0,0.0,0.0
2460384709,2460384710,0,0.0,0.0
698032,8085685,0,0.0,0.0
698032,7741037,0,0.0,0.0
698032,9839949348,0,1.0,0.006222504309084234
8085685,698032,0,0.0,0.0
8085685,6838264366,0,0.0,0.0
8085685,6838264367,0,0.0,0.0
7741037,6496142664,0,0.0,0.0
7741037,606807429,0,0.0,0.0
9839949348,9839949357,0,0.0,0.0
9839949348,9839949349,0,0.0,0.0
9839949348,698032,0,1.0,0.006222504309084234
698037,6949776233,0,0.0,0.0
698037,4929108058,0,0.0,0.0
6949776233,6949776232,0,0.0,0.0
6949776233,2378326510,0,0.0,0.0
4929108058,698037,0,0.0,0.0
4929108058,4929108050,0,0.0,0.0
4929108058,2096346157,0,0.0,0.0
698332,20922358,0,0.0,0.0
698332,20922363,0,0.0,0.0
698332,2223530635,0,0.0,0.0
20922358,698332,0,0.0,0.0
20922358,2273103189,0,0.0,0.0
20922358,2273103191,0,0.0,0.0
20922363,2223530648,0,0.0,0.0
20922363,20922364,0,0.0,0.0
20922363,698332,0,0.0,0.0
2223530635,252454574,0,1.0,0.04576659038901602
2223530635,698332,0,0.0,0.0
698334,1331396237,0,2.0,0.19778481012658225
1331396237,2223530641,0,2.0,0.15687504902345284
1331396237,1331396141,0,2.0,0.24503798088703752
698335,298498549,0,2.0,0.022318439494710532
698335,1454369336,0,0.0,0.0
298498549,298496842,0,2.0,0.04374070510016621
298498549,698335,0,2.0,0.022318439494710532
298498549,298495990,0,2.0,0.050173097185289256
1454369336,20922347,0,0.0,0.0
1454369336,20922340,0,2.0,0.0027820319683293485
698646,698647,0,10.0,0.02902336380786533
698646,93478894,0,1.0,0.0398358761900968
698647,2237901317,0,3.0,0.2862049227246709
698647,1015217909,0,48.0,0.3532684693171615
93478894,8079931,0,2.0,0.05487420089444947
93478894,4945354183,0,0.0,0.0
2237901317,3468335393,0,3.0,0.03496136768870398
2237901317,1234226369,0,3.0,0.3056546102903719
1015217909,1015217954,0,2.0,0.37835792659856227
1015217909,3761457323,0,59.0,0.27067820948658317
698650,444969539,0,0.0,0.0
698650,8644585630,0,0.0,0.0
698650,308206107,0,0.0,0.0
444969539,698650,0,0.0,0.0
444969539,7591805392,0,1.0,0.03595958143047215
8644585630,698650,0,0.0,0.0
8644585630,420706046,0,2.0,0.03116964076989013
8644585630,8644585634,0,0.0,0.0
308206107,8901302,0,0.0,0.0
308206107,698650,0,0.0,0.0
308206107,1234226326,0,0.0,0.0
698656,919905811,0,0.0,0.0
698656,444994260,0,0.0,0.0
698656,18023256,0,0.0,0.0
919905811,919905810,0,0.0,0.0
919905811,7209471622,0,6.0,0.04067355405515334
444994260,698656,0,0.0,0.0
444994260,444995574,0,0.0,0.0
18023256,1119341206,0,0.0,0.0
18023256,698656,0,0.0,0.0
18023256,18052280,0,0.0,0.0
698657,2680743579,0,0.0,0.0
698657,3468333455,0,0.0,0.0
2680743579,2680743581,0,0.0,0.0
2680743579,297971011,0,0.0,0.0
3468333455,297970835,0,0.0,0.0
3468333455,3468333456,0,0.0,0.0
698663,5879572003,0,0.0,0.0
698663,5583563213,0,0.0,0.0
698663,366513525,0,0.0,0.0
5879572003,698663,0,0.0,0.0
5879572003,8328770,0,0.0,0.0
5879572003,5879572009,0,0.0,0.0
5583563213,17207401,0,0.0,0.0
5583563213,698663,0,0.0,0.0
5583563213,5583563211,0,3.0,0.01705960626428742
5583563213,9040297799,0,0.0,0.0
366513525,8734401183,0,0.0,0.0
366513525,698663,0,0.0,0.0
366513525,9214588168,0,0.0,0.0
698664,565034661,0,0.0,0.0
698664,1388596024,0,0.0,0.0
565034661,5297516281,0,0.0,0.0
565034661,698664,0,0.0,0.0
565034661,7813419577,0,0.0,0.0
1388596024,9073520591,0,0.0,0.0
1388596024,1712586429,0,0.0,0.0
698665,582295825,0,0.0,0.0
698665,4717073273,0,0.0,0.0
582295825,7813860571,0,0.0,0.0
582295825,1712586432,0,0.0,0.0
4717073273,4717073272,0,0.0,0.0
4717073273,3496730817,0,0.0,0.0
4717073273,698665,0,0.0,0.0
698671,1234226326,0,0.0,0.0
698671,25249629,0,0.0,0.0
698671,8084942,0,1.0,0.008702841477742482
1234226326,698671,0,0.0,0.0
1234226326,308206107,0,0.0,0.0
1234226326,8441650284,0,1.0,0.003386455532452403
25249629,8097280,0,0.0,0.0
25249629,1183182350,0,0.0,0.0
8084942,899199399,0,1.0,0.04097185233744417
8084942,8989649341,0,1.0,0.0055009434117951235
8084942,1183182388,0,1.0,0.018786045725235293
8084942,698671,0,1.0,0.008702841477742482
698672,10566798005,0,0.0,0.0
698672,11062528,0,0.0,0.0
698672,5792112087,0,0.0,0.0
698672,1568601451,0,0.0,0.0
10566798005,308206419,0,1.0,0.012535569678964058
10566798005,698672,0,0.0,0.0
10566798005,10566798006,0,0.0,0.0
11062528,8989649334,0,0.0,0.0
11062528,698672,0,0.0,0.0
11062528,11062530,0,0.0,0.0
5792112087,560720466,0,4.0,0.04583529088221476
5792112087,698672,0,0.0,0.0
5792112087,5792112086,0,0.0,0.0
1568601451,587411506,0,0.0,0.0
1568601451,698672,0,0.0,0.0
1568601451,6845624960,0,0.0,0.0
698675,9963560219,0,4.0,0.023789133123988962
698675,1356867925,0,3.0,0.008020382465305162
698675,278783420,0,3.0,0.01669830066960186
9963560219,698675,0,4.0,0.023789133123988962
9963560219,9963560217,0,1.0,0.047865211564235115
9963560219,9963560220,0,1.0,0.06281012499214873
1356867925,11804320897,0,1.0,0.053795255258486205
1356867925,698675,0,3.0,0.008020382465305164
1356867925,1579405463,0,2.0,0.0183551913069814
278783420,3830003526,0,1.0,0.10356255178127588
278783420,698679,0,1.0,0.009088182636118255
278783420,698675,0,3.0,0.01669830066960186
